state_postal_abbr,data_year,officer,officer_rate_per_1000,civilian_count,civilian__rate_per_1000,population
AK,1960,,,,,70828
AK,1961,,,,,222930
AK,1963,,,,,83943
AK,1964,,,,,232007
AK,1965,,,,,81331
AK,1966,,,,,93707
AK,1967,,,,,86532
AK,1968,,,,,92689
AK,1969,,,,,89705
AK,1970,,,,,85054
AK,1971,230,2.259998035,83,0.815564508,101770
AK,1972,457,1.417665288,165,0.511848518,322361
AK,1973,290,2.337729339,93,0.749685616,124052
AK,1974,341,2.3445611,118,0.811314398,145443
AK,1975,357,2.012719031,127,0.716009291,177372
AK,1976,338,1.589391517,125,0.587792721,212660
AK,1977,371,1.581394952,129,0.549865091,234603
AK,1978,453,1.760741299,185,0.719066535,257278
AK,1979,434,1.811488342,165,0.688699485,239582
AK,1980,534,1.960136549,208,0.76349888,272430
AK,1981,543,1.941449043,242,0.86524985,279688
AK,1982,582,1.924208661,233,0.770344704,302462
AK,1983,1031,2.152400835,704,1.469728601,479000
AK,1984,897,1.81183937,481,0.971566039,495077
AK,1985,973,1.893191321,471,0.916436909,513947
AK,1986,963,1.830749752,715,1.359279411,526014
AK,1987,888,1.720723479,501,0.970813584,516062
AK,1988,910,1.780612844,573,1.121199076,511060
AK,1989,864,1.667342095,507,0.978405604,518190
AK,1990,930,1.703374697,504,0.92311919,545975
AK,1991,963,1.712508425,594,1.056313608,562333
AK,1992,873,1.537540288,502,0.884129696,567790
AK,1993,1043,1.741235392,610,1.01836394,599000
AK,1994,1025,1.699574858,562,0.931864458,603092
AK,1995,1095,1.812913907,632,1.046357616,604000
AK,1996,1110,1.833080665,648,1.070122767,605538
AK,1997,814,1.954686806,439,1.054186127,416435
AK,1998,1056,1.74467593,642,1.060683662,605270
AK,1999,1130,1.825790503,683,1.103553021,618910
AK,2000,1116,1.788060371,670,1.073477104,624140
AK,2001,1165,1.835261277,656,1.033417509,634787
AK,2002,1161,1.805725129,696,1.082501886,642955
AK,2003,1135,1.751489152,677,1.044720842,648020
AK,2004,1213,1.85067932,683,1.042056039,655435
AK,2005,1174,1.773325499,664,1.002971151,662033
AK,2006,1220,1.822582091,717,1.071140458,669380
AK,2007,1204,1.767521066,684,1.004139875,681180
AK,2008,1260,1.835950534,703,1.02434383,686293
AK,2009,1262,1.81250745,715,1.026896059,696273
AK,2010,1219,1.717690094,725,1.021595831,709674
AK,2011,1285,1.779406246,705,0.976250119,722151
AK,2012,1280,1.756388864,683,0.937198121,728768
AK,2013,1312,1.790068124,625,0.852738245,732933
AK,2014,1258,1.717708648,680,0.928491161,732371
AK,2016,1219,1.64309187,719,0.969141144,741894
AK,2017,1247,1.686240306,686,0.927635004,739515
AK,2018,1286,1.743875417,699,0.947876296,737438
AK,2019,1271,1.737418751,708,0.967814694,731545
AK,2020,1290,1.766155531,712,0.974808324,730400
AL,1960,,,,,1444996
AL,1961,,,,,1719525
AL,1962,,,,,1284497
AL,1963,,,,,1536625
AL,1964,,,,,1399739
AL,1965,,,,,1802686
AL,1966,,,,,1762382
AL,1967,,,,,1669337
AL,1968,,,,,1395036
AL,1969,,,,,1501416
AL,1970,,,,,1574469
AL,1971,2468,1.424335358,326,0.188141542,1732738
AL,1972,4526,1.449477727,1019,0.326340655,3122504
AL,1973,4102,1.410093478,736,0.253005558,2909027
AL,1974,4611,1.423056352,870,0.268501199,3240209
AL,1975,4811,1.48594927,988,0.30515857,3237661
AL,1976,5467,1.598655807,1149,0.335989669,3419748
AL,1977,4820,1.610745611,1271,0.424742256,2992403
AL,1978,5551,1.684357835,1515,0.459701337,3295618
AL,1979,5758,1.666745305,1649,0.477329456,3454637
AL,1980,6059,1.594783828,1792,0.471670675,3799261
AL,1981,5959,1.53895938,1837,0.474419933,3872097
AL,1982,5913,1.513817909,1883,0.482076631,3906018
AL,1983,6779,1.713635116,2531,0.639800926,3955918
AL,1984,6775,1.7046847,2711,0.682125494,3974342
AL,1985,6799,1.691347386,2920,0.726391288,4019872
AL,1986,7203,1.777202073,2998,0.739698988,4053000
AL,1987,7141,1.752020307,3009,0.738248019,4075866
AL,1988,7334,1.785310888,3134,0.762907598,4107968
AL,1989,7564,1.841610313,3217,0.783244365,4107275
AL,1990,7880,1.951012261,3369,0.834132019,4038929
AL,1991,8271,2.02442577,3548,0.868415262,4085603
AL,1992,8480,2.058173497,3521,0.854578878,4120158
AL,1993,8582,2.052531116,3847,0.920075414,4181179
AL,1994,8743,2.07344398,3939,0.934152561,4216656
AL,1995,9027,2.124151939,4233,0.996071248,4249696
AL,1996,9355,2.189328341,4601,1.076761058,4273000
AL,1997,8805,2.038666358,4152,0.961333642,4319000
AL,1998,9916,2.283934309,4771,1.098895784,4341631
AL,1999,10094,2.318986814,4804,1.103666797,4352763
AL,2000,10155,2.306873461,4948,1.124018699,4402062
AL,2001,10120,2.274171613,5180,1.164052268,4449972
AL,2002,9351,2.378937739,4262,1.084272553,3930746
AL,2003,10147,2.33275683,5136,1.180746928,4349789
AL,2004,9472,2.27568622,5004,1.202231191,4162261
AL,2005,8747,2.195275352,4039,1.013686652,3984466
AL,2006,10320,2.313726519,5387,1.207756275,4460337
AL,2007,10671,2.353873347,5676,1.252046211,4533379
AL,2008,10775,2.428237962,5397,1.216259887,4437374
AL,2009,11245,2.451155095,5672,1.236367425,4587633
AL,2010,10930,2.354247219,5275,1.13619891,4642673
AL,2011,10775,2.413950776,5410,1.21201612,4463637
AL,2012,8633,2.27553386,4112,1.083863689,3793835
AL,2013,9492,2.230496899,4681,1.099974292,4255554
AL,2014,7698,2.265276936,3757,1.10556579,3398260
AL,2015,8801,2.687977463,4278,1.306575115,3274209
AL,2016,6978,2.148034616,3440,1.05893366,3248551
AL,2017,5237,2.195828304,2827,1.185336379,2384977
AL,2018,10661,2.192645537,5198,1.069071522,4862163
AL,2019,10804,2.575389252,5381,1.282688779,4195094
AL,2020,12217,2.51499072,5769,1.187605915,4857672
AR,1960,,,,,628805
AR,1961,,,,,590370
AR,1962,,,,,577775
AR,1963,,,,,658028
AR,1964,,,,,647259
AR,1965,,,,,667665
AR,1966,,,,,614015
AR,1967,,,,,720368
AR,1968,,,,,881524
AR,1969,,,,,816345
AR,1970,,,,,738163
AR,1971,1162,1.242079339,109,0.116511745,935528
AR,1972,2071,1.238132817,340,0.203266614,1672680
AR,1973,1770,1.132433997,332,0.212411349,1563005
AR,1974,1725,1.203844766,337,0.235185905,1432909
AR,1975,2081,1.243565549,413,0.246800851,1673414
AR,1976,1868,1.233635182,356,0.235103921,1514224
AR,1977,2590,1.347350635,574,0.298602033,1922291
AR,1978,2804,1.303834921,640,0.297594276,2150579
AR,1979,2654,1.305734803,667,0.328155657,2032572
AR,1980,2756,1.274565799,723,0.334365411,2162305
AR,1981,2856,1.245702088,774,0.337595734,2292683
AR,1982,2921,1.289453366,820,0.361982801,2265301
AR,1983,3452,1.503266949,1068,0.465089543,2296332
AR,1984,3455,1.486345625,1138,0.489569123,2324493
AR,1985,3480,1.49456866,1190,0.511073766,2328431
AR,1986,3466,1.466184481,1278,0.540618513,2363959
AR,1987,3285,1.375628141,1453,0.608458961,2388000
AR,1988,3329,1.381950539,1537,0.638046854,2408914
AR,1989,3408,1.424315676,1606,0.671200404,2392728
AR,1990,3534,1.503365983,1756,0.747003584,2350725
AR,1991,3634,1.532040472,1899,0.800590219,2372000
AR,1992,3786,1.579811791,1907,0.795747778,2396488
AR,1993,3373,1.394445864,1835,0.75861493,2418882
AR,1994,4124,1.683797249,2204,0.899876124,2449226
AR,1995,4660,1.880080706,2164,0.873067521,2478617
AR,1996,4922,1.960956175,2268,0.903585657,2510000
AR,1997,4508,1.797485434,2145,0.855280891,2507948
AR,1998,5282,2.083063847,2602,1.026151482,2535688
AR,1999,4863,1.91006024,2297,0.902202009,2545993
AR,2000,4903,1.833994165,2472,0.92466522,2673400
AR,2001,5030,1.868436791,2508,0.931618185,2692090
AR,2002,5064,1.868580215,2574,0.949787811,2710079
AR,2003,5125,1.896094046,2580,0.954521491,2702925
AR,2004,5234,1.948779202,2592,0.965081332,2685784
AR,2005,5431,1.954191815,2736,0.984472253,2779154
AR,2006,5405,1.925493895,2861,1.019211477,2807072
AR,2007,5586,1.973306316,2869,1.013500863,2830782
AR,2008,6046,2.120751657,3618,1.269083608,2850876
AR,2009,6200,2.146339505,3770,1.305112892,2888639
AR,2010,6175,2.119263574,3789,1.300386993,2913748
AR,2011,5763,1.969669213,3311,1.131628451,2925872
AR,2012,5825,1.97924864,3312,1.125368497,2943036
AR,2013,5893,2.01029813,3357,1.145184256,2931406
AR,2014,5902,1.991422912,3459,1.16711824,2963710
AR,2015,5860,1.97511956,3492,1.176982509,2966909
AR,2016,5978,2.008346497,3539,1.188949189,2976578
AR,2017,5975,2.004305147,3555,1.192519631,2981083
AR,2018,6743,2.237356184,3885,1.289059584,3013825
AR,2019,7138,2.368780417,3739,1.240805545,3013365
AR,2020,6812,2.247797574,3631,1.198143422,3030522
AZ,1960,,,,,896605
AZ,1961,,,,,646260
AZ,1962,,,,,1216858
AZ,1963,,,,,1294702
AZ,1964,,,,,1440865
AZ,1965,,,,,1431601
AZ,1966,,,,,1380471
AZ,1967,,,,,1361906
AZ,1968,,,,,1536078
AZ,1969,,,,,1516381
AZ,1970,,,,,1594509
AZ,1971,2796,1.626322696,519,0.301881788,1719216
AZ,1972,4078,2.099113359,1168,0.601217362,1942725
AZ,1973,3368,1.77297591,828,0.435874125,1899631
AZ,1974,3409,1.883476404,1004,0.55471115,1809951
AZ,1975,4340,1.965195215,1366,0.618538402,2208432
AZ,1976,4031,1.938015244,1426,0.685589119,2079963
AZ,1977,4340,1.911008643,1834,0.807555265,2271052
AZ,1978,4491,1.908603761,2021,0.858892942,2353029
AZ,1979,4698,1.919919967,2110,0.862288448,2446977
AZ,1980,4909,1.80984298,2277,0.839481048,2712390
AZ,1981,4910,1.760841187,2459,0.881855087,2788440
AZ,1982,4918,1.745499872,2600,0.922793751,2817531
AZ,1983,5979,2.04074667,3373,1.151269195,2929810
AZ,1984,6012,2.072681765,3544,1.221820388,2900590
AZ,1985,6221,2.011940988,4152,1.342803244,3092039
AZ,1986,6723,2.058866493,4370,1.338278533,3265389
AZ,1987,5989,1.79034624,3921,1.172140192,3345163
AZ,1988,6094,1.782263756,4098,1.198509496,3419247
AZ,1989,6571,2.105707747,4637,1.485948382,3120566
AZ,1990,7427,2.071885818,4949,1.38060629,3584657
AZ,1991,7589,2.068390153,5089,1.38701245,3669037
AZ,1992,7521,1.992782951,5323,1.41039538,3774119
AZ,1993,7877,2.005746054,5584,1.421872028,3927217
AZ,1994,8159,2.006199819,5530,1.359760387,4066893
AZ,1995,8613,2.068921286,5875,1.411228672,4163039
AZ,1996,9009,2.039773431,6569,1.487320642,4416667
AZ,1997,8310,1.82834422,6003,1.320764182,4545096
AZ,1998,9759,2.096298708,7084,1.521690752,4655348
AZ,1999,10268,2.15803418,7357,1.546226866,4758034
AZ,2000,10434,2.038689775,7589,1.482807812,5117993
AZ,2001,10810,2.040537803,7738,1.46065509,5297623
AZ,2002,10964,2.013966242,7767,1.426712496,5443984
AZ,2003,11003,2.004450489,7852,1.430423088,5489285
AZ,2004,11317,2.011138476,8492,1.509109123,5627161
AZ,2005,11572,1.989731527,8988,1.545429223,5815860
AZ,2006,11932,1.939097202,9502,1.544192223,6153379
AZ,2007,12354,2.040451952,9790,1.616968157,6054541
AZ,2008,12900,2.021137336,10012,1.568653257,6382545
AZ,2009,12971,2.000993169,9939,1.533256581,6482281
AZ,2010,12606,1.999837868,9524,1.510904003,6303511
AZ,2011,12069,1.970991203,8690,1.419165926,6123315
AZ,2012,13014,1.985883351,9985,1.523670298,6553255
AZ,2013,11955,1.852638743,9237,1.43143656,6452958
AZ,2014,12663,1.881160232,10154,1.508434099,6731484
AZ,2015,12807,1.875641196,9846,1.441989788,6828065
AZ,2016,12474,1.799721861,9796,1.413345787,6931071
AZ,2017,12862,1.833167766,9888,1.409295822,7016270
AZ,2018,12885,1.796992182,9715,1.354891661,7170315
AZ,2019,13029,1.790013267,10058,1.381836936,7278717
AZ,2020,12758,1.733522837,9768,1.327249653,7359580
CA,1960,,,,,10349487
CA,1961,,,,,14020604
CA,1962,,,,,15267533
CA,1963,,,,,14583400
CA,1964,,,,,13999108
CA,1965,,,,,16697832
CA,1966,,,,,17453048
CA,1967,,,,,17523404
CA,1968,,,,,15437615
CA,1969,,,,,15381965
CA,1970,,,,,18268527
CA,1971,33371,1.898536424,6833,0.388741703,17577224
CA,1972,43487,2.218550741,12904,0.65831579,19601535
CA,1973,39596,1.996047226,12135,0.611729293,19837206
CA,1974,34654,1.824135427,11116,0.585129838,18997493
CA,1975,40646,2.052353961,13910,0.702362929,19804576
CA,1976,41170,2.001408813,14273,0.693857372,20570510
CA,1977,45869,2.292673701,16658,0.832618076,20006772
CA,1978,42183,2.000485432,14666,0.695519981,21086382
CA,1979,42145,1.961435329,14929,0.69479815,21486816
CA,1980,42290,1.929011378,15747,0.718281915,21923147
CA,1981,44074,1.927286456,16653,0.728209406,22868422
CA,1982,44567,1.91446232,17166,0.737398977,23279121
CA,1983,50774,2.137681437,20428,0.860057439,23751902
CA,1984,51964,2.153989079,21284,0.882255091,24124542
CA,1985,50987,2.064352558,22140,0.896400369,24698785
CA,1986,52443,2.07391978,22760,0.900070823,25286899
CA,1987,52887,2.044750921,22690,0.87725525,25864764
CA,1988,50527,1.923809791,21430,0.815944818,26264031
CA,1989,57625,2.145823499,25524,0.950455514,26854492
CA,1990,58022,2.227504439,25774,0.989481566,26047984
CA,1991,61139,2.210729103,27805,1.005402815,27655582
CA,1992,60325,2.166542995,27852,1.000291015,27843897
CA,1993,58769,2.1019839,26981,0.965026248,27958825
CA,1994,59326,2.106970052,27609,0.980536968,28157021
CA,1995,61568,2.184437825,28713,1.018739658,28184826
CA,1996,64238,2.222755629,30290,1.048090974,28900163
CA,1997,58186,2.040208296,27696,0.971120355,28519637
CA,1998,67159,2.313363615,31551,1.086807954,29030888
CA,1999,71499,2.487736419,35767,1.244477104,28740585
CA,2000,69081,2.377481788,34622,1.191545786,29056374
CA,2001,71050,2.348814994,35194,1.163465094,30249296
CA,2002,74174,2.417199101,39653,1.292220939,30685929
CA,2003,74911,2.420476408,39334,1.270935097,30948866
CA,2004,73864,2.361844835,38720,1.238094769,31273858
CA,2005,72853,2.339666916,38209,1.22707827,31138193
CA,2006,75483,2.384146096,40429,1.276958289,31660392
CA,2007,78516,2.478109183,42460,1.340115593,31683834
CA,2008,81286,2.555782726,42220,1.327475171,31804738
CA,2009,80321,2.523248261,41558,1.305525967,31832381
CA,2010,78996,2.460924536,39888,1.242611751,32100131
CA,2011,77780,2.086235446,39213,1.051781313,37282465
CA,2012,77074,2.35785376,40195,1.229648544,32688202
CA,2013,76912,2.340909137,40410,1.229926907,32855611
CA,2014,77414,1.995077637,41301,1.064390181,38802500
CA,2015,77625,1.983021099,41005,1.047520517,39144818
CA,2016,77850,2.316973319,41341,1.230391702,33599869
CA,2017,78740,2.324643318,40944,1.208790907,33871863
CA,2018,79141,2.013149869,40900,1.040394102,39312026
CA,2019,79616,2.014971418,41635,1.053724565,39512223
CA,2020,79636,2.023220081,41120,1.044688454,39361017
CO,1960,,,,,1014150
CO,1961,,,,,1449039
CO,1962,,,,,1579299
CO,1963,,,,,1674659
CO,1964,,,,,1525030
CO,1965,,,,,1585735
CO,1966,,,,,1468565
CO,1967,,,,,1785987
CO,1968,,,,,1839535
CO,1969,,,,,1609579
CO,1970,,,,,2003433
CO,1971,2879,1.567361427,279,0.151890878,1836845
CO,1972,4111,1.752807647,942,0.401640672,2345380
CO,1973,3806,1.690358031,831,0.369071866,2251594
CO,1974,4667,1.891581227,1008,0.408552363,2467248
CO,1975,5312,2.196664312,1377,0.569428983,2418212
CO,1976,4569,1.876916353,1215,0.499114329,2434312
CO,1977,3960,1.925703818,1036,0.503795241,2056391
CO,1978,4153,1.971611266,1157,0.54927865,2106399
CO,1979,5593,2.03426572,1706,0.620500146,2749395
CO,1980,5463,2.045745613,1659,0.62125059,2670420
CO,1981,6110,2.066699251,1765,0.597008867,2956405
CO,1982,6133,2.031776952,1962,0.649983104,3018540
CO,1983,6983,2.22792826,2190,0.698720162,3134302
CO,1984,6995,2.222144568,2407,0.764646458,3147860
CO,1985,7003,2.21546058,2427,0.767802774,3160968
CO,1986,7003,2.25436427,2473,0.796093508,3106419
CO,1987,7189,2.203046143,2641,0.809326035,3263209
CO,1988,7228,2.286723054,2581,0.816551218,3160855
CO,1989,7505,2.264754476,2732,0.824424947,3313825
CO,1990,7537,2.296052112,2856,0.870044425,3282591
CO,1991,7727,2.40950706,2876,0.896821833,3206880
CO,1992,7979,2.395230073,2916,0.875359179,3331204
CO,1993,8298,2.329076178,2980,0.836424079,3562786
CO,1994,7781,2.246079824,3308,0.954894237,3464258
CO,1995,8504,2.406892134,3857,1.091648984,3533187
CO,1996,8999,2.384875243,3790,1.004409064,3773363
CO,1997,8502,2.201033984,3571,0.924475695,3862730
CO,1998,8860,2.409526495,3953,1.075040433,3677071
CO,1999,9568,2.393424686,4480,1.120667077,3997619
CO,2000,9381,2.358160931,4154,1.044217089,3978100
CO,2001,10250,2.358969308,4922,1.132765554,4345118
CO,2002,10704,2.431065308,4785,1.086757053,4403008
CO,2003,10591,2.410615905,4855,1.105045814,4393483
CO,2004,10528,2.36909128,4918,1.106686067,4443898
CO,2005,10720,2.384001217,4918,1.093705036,4496642
CO,2006,11298,2.377248107,5173,1.08846738,4752554
CO,2007,11387,2.368695691,5369,1.116846155,4807287
CO,2008,11608,2.383578769,5251,1.078236743,4869988
CO,2009,11785,2.348469888,5650,1.125910468,5018161
CO,2010,11536,2.295123062,5535,1.101205457,5026310
CO,2011,11255,2.22386177,5445,1.075870932,5061016
CO,2012,11566,2.234977141,5704,1.102222861,5174997
CO,2013,11981,2.28168888,5460,1.039814814,5250935
CO,2014,11794,2.222202543,5778,1.088679523,5307347
CO,2015,11835,2.174094747,6105,1.121491207,5443645
CO,2016,11972,2.165337205,6253,1.130960035,5528931
CO,2017,12411,2.218200432,6014,1.074873693,5595076
CO,2018,12512,2.196797367,5998,1.053100272,5695564
CO,2019,12534,2.176519292,6367,1.105624568,5758736
CO,2020,13011,2.240487614,6275,1.080551824,5807218
CT,1960,,,,,1709296
CT,1961,,,,,1883274
CT,1962,,,,,1969577
CT,1963,,,,,1986200
CT,1964,,,,,1961835
CT,1965,,,,,2203925
CT,1966,,,,,2065030
CT,1967,,,,,2221326
CT,1968,,,,,2225574
CT,1969,,,,,2235615
CT,1970,,,,,2237798
CT,1971,4272,1.904930077,321,0.143137302,2242602
CT,1972,5806,2.295716429,747,0.295366892,2529058
CT,1973,5154,2.020369907,509,0.199528188,2551018
CT,1974,4916,2.042897524,553,0.229805193,2406386
CT,1975,5204,2.062807821,639,0.253292505,2522775
CT,1976,5144,1.974648189,623,0.239153542,2605021
CT,1977,4931,1.951370471,689,0.272661581,2526942
CT,1978,5172,1.977120148,738,0.282118072,2615926
CT,1979,5230,2.008916825,733,0.281555647,2603393
CT,1980,5223,2.031783426,739,0.287476154,2570648
CT,1981,5399,1.990123473,802,0.295624935,2712897
CT,1982,5496,2.014855527,800,0.293283192,2727739
CT,1983,6585,2.402211567,1302,0.474970305,2741224
CT,1984,6752,2.460247796,1349,0.491539437,2744439
CT,1985,6732,2.456127549,1359,0.49582254,2740900
CT,1986,6780,2.455315432,1493,0.540676392,2761356
CT,1987,7168,2.577362216,1515,0.544741038,2781138
CT,1988,7210,2.578188667,1600,0.572136181,2796537
CT,1989,7202,2.584484695,1606,0.576323579,2786629
CT,1990,7398,2.622695569,1660,0.588493464,2820762
CT,1991,7060,2.525462999,1561,0.558392031,2795527
CT,1992,7151,2.539897452,1659,0.589244843,2815468
CT,1993,7165,2.572184508,1697,0.609211041,2785570
CT,1994,7207,2.59196308,1764,0.634414163,2780518
CT,1995,7401,2.66894482,1713,0.617741181,2773006
CT,1996,7457,2.689955324,1750,0.631275555,2772165
CT,1997,6575,2.374690387,1263,0.456157256,2768782
CT,1998,7699,2.737208112,1819,0.646704969,2812720
CT,1999,7283,2.328902567,1766,0.564718101,3127224
CT,2000,7761,2.278917008,1976,0.580226776,3405565
CT,2001,7944,2.319365947,1881,0.549185215,3425074
CT,2002,7788,2.308117026,1953,0.578807467,3374179
CT,2003,7858,2.255860126,1751,0.502673846,3483372
CT,2004,7898,2.254250195,1803,0.514612953,3503604
CT,2005,7830,2.230580489,1798,0.512207372,3510297
CT,2006,7875,2.246912742,1828,0.521569078,3504809
CT,2007,7973,2.276498162,1900,0.542499248,3502309
CT,2008,8632,2.465403804,2025,0.578364539,3501252
CT,2009,8622,2.450623712,1934,0.549699172,3518288
CT,2010,8619,2.41151821,1857,0.519571797,3574097
CT,2011,8355,2.333336778,1899,0.530341896,3580709
CT,2012,8474,2.36021755,1797,0.500508725,3590347
CT,2013,8517,2.368412271,1832,0.509443616,3596080
CT,2014,8634,2.400549174,1827,0.507968883,3596677
CT,2015,7918,2.205026837,1778,0.495142424,3590886
CT,2016,7922,2.22438677,1512,0.424548447,3561431
CT,2017,7325,2.177457592,1442,0.42865445,3364015
CT,2018,7792,2.181004936,1491,0.417335518,3572665
CT,2019,7280,2.153846791,1438,0.425443913,3379999
CT,2020,7706,2.166428732,1457,0.409614153,3557006
DC,1960,,,,,763956
DC,1961,,,,,763956
DC,1962,,,,,784000
DC,1963,,,,,798000
DC,1964,,,,,808000
DC,1965,,,,,803000
DC,1967,,,,,809000
DC,1968,,,,,809000
DC,1969,,,,,798000
DC,1970,,,,,756510
DC,1971,,,,,741000
DC,1972,4951,6.618983957,621,0.830213904,748000
DC,1973,4937,6.617962466,665,0.891420912,746000
DC,1974,4597,6.358229599,961,1.329183956,723000
DC,1975,4583,6.400837989,808,1.12849162,716000
DC,1976,4340,6.182336182,606,0.863247863,702000
DC,1977,4166,6.037681159,585,0.847826087,690000
DC,1978,4078,6.050445104,573,0.850148368,674000
DC,1979,4034,6.149390244,549,0.836890244,656000
DC,1980,3652,5.7490716,486,0.765073603,635233
DC,1981,3594,5.650943396,447,0.702830189,636000
DC,1982,3861,6.118858954,524,0.830427892,631000
DC,1984,3879,6.226324238,497,0.797752809,623000
DC,1985,3837,6.129392971,504,0.805111821,626000
DC,1986,3877,6.193290735,537,0.857827476,626000
DC,1987,3909,6.284565916,619,0.995176849,622000
DC,1988,3920,6.322580645,718,1.158064516,620000
DC,1989,3974,6.579470199,742,1.228476821,604000
DC,1990,4740,7.810182897,781,1.286867688,606900
DC,1991,4502,7.528428094,646,1.080267559,598000
DC,1992,4424,7.511035654,783,1.329371817,589000
DC,1993,4372,7.564013841,831,1.437716263,578000
DC,1994,4106,7.203508772,654,1.147368421,570000
DC,1995,3671,6.626353791,657,1.185920578,554000
DC,1996,3611,6.650092081,758,1.395948435,543000
DC,1997,3606,6.816635161,742,1.402646503,529000
DC,1998,3511,6.713193117,633,1.210325048,523000
DC,1999,3488,6.72061657,680,1.310211946,519000
DC,2000,3628,6.342003185,927,1.620462225,572059
DC,2001,3942,6.893753651,774,1.353568068,571822
DC,2002,4002,7.010008793,900,1.576463747,570898
DC,2003,3880,6.886954546,793,1.40756571,563384
DC,2004,4140,7.479364001,711,1.28449947,553523
DC,2005,4136,7.512883251,644,1.16980097,550521
DC,2006,4173,7.175898062,684,1.17620759,581530
DC,2007,4276,7.268499317,719,1.222182182,588292
DC,2008,4455,7.527461294,735,1.241904389,591833
DC,2009,4473,7.459264213,716,1.194015912,599657
DC,2010,3945,6.556172857,532,0.884127746,601723
DC,2011,4250,6.877067165,669,1.082531279,617996
DC,2012,4315,6.824044041,661,1.045351822,632323
DC,2013,4579,7.083312063,486,0.751799446,646449
DC,2014,4535,6.882756381,515,0.78161401,658893
DC,2015,4264,6.343085977,746,1.109742528,672228
DC,2016,4174,6.127692059,678,0.995346242,681170
DC,2017,4228,6.092464826,697,1.004363288,693972
DC,2018,4393,6.253781381,752,1.070531208,702455
DC,2019,4228,5.990798428,791,1.12079507,705749
DC,2020,4186,5.872483221,789,1.106877511,712816
DE,1960,,,,,134909
DE,1961,,,,,116543
DE,1962,,,,,398117
DE,1963,,,,,127373
DE,1964,,,,,126534
DE,1965,,,,,132562
DE,1966,,,,,131922
DE,1967,,,,,134105
DE,1968,,,,,139922
DE,1969,,,,,141758
DE,1970,,,,,141447
DE,1971,509,1.247096641,54,0.132304948,408148
DE,1972,1019,5.374756053,223,1.176222375,189590
DE,1973,618,1.341515565,123,0.267000671,460673
DE,1974,647,1.406772512,147,0.319622194,459918
DE,1975,662,1.479491609,159,0.355346172,447451
DE,1976,693,1.487574567,141,0.302666687,465859
DE,1977,699,1.536084808,164,0.36039758,455053
DE,1978,727,1.603331047,170,0.374919227,453431
DE,1979,726,1.633799394,159,0.35781557,444363
DE,1980,728,1.627321112,158,0.353182329,447361
DE,1981,658,1.483087617,93,0.209615727,443669
DE,1982,693,1.527535312,164,0.361494648,453672
DE,1983,1125,2.450692075,270,0.588166098,459054
DE,1984,1140,2.502063105,299,0.656242867,455624
DE,1985,1205,2.533364729,275,0.578153776,475652
DE,1986,1136,2.336602383,280,0.575923122,486176
DE,1987,1191,2.425227251,299,0.608852181,491088
DE,1988,1256,2.507031064,436,0.870275115,500991
DE,1989,1316,2.571970215,482,0.942013407,511670
DE,1990,1808,2.734058383,517,0.781807624,661288
DE,1991,1544,2.955900794,382,0.731317424,522345
DE,1992,1583,3.005540219,391,0.742366535,526694
DE,1993,2055,2.963900984,567,0.81777706,693343
DE,1994,1592,2.963128408,417,0.776146072,537270
DE,1995,1609,2.955514818,412,0.756788132,544406
DE,1996,1585,2.879289642,423,0.7684161,550483
DE,1997,1037,1.867136242,191,0.343898768,555396
DE,1998,1751,3.133068636,574,1.027059621,558877
DE,1999,1918,3.353099957,764,1.335645655,572008
DE,2000,2139,3.638571924,835,1.42038689,587868
DE,2001,2102,2.643183993,862,1.08393178,795253
DE,2002,2206,2.732277662,895,1.108517002,807385
DE,2003,2211,2.704616932,870,1.0642319,817491
DE,2004,2263,2.725310828,932,1.122399333,830364
DE,2005,2299,2.725470763,873,1.034943878,843524
DE,2006,2239,2.623389527,835,0.978352057,853476
DE,2007,2228,2.610843673,886,1.038243938,853364
DE,2008,2287,2.623193758,859,0.985274787,871838
DE,2009,2291,2.589388143,828,0.935841721,884765
DE,2010,2305,2.568093472,842,0.938106162,897553
DE,2011,2257,2.489109457,861,0.949545079,906750
DE,2012,2284,2.491206064,845,0.921658986,916825
DE,2013,2339,2.529551083,829,0.896536062,924670
DE,2014,2169,2.321375059,1043,1.116272101,934360
DE,2015,2214,2.343675569,1062,1.124202102,944670
DE,2016,2259,2.375926469,1055,1.109607094,950787
DE,2017,2259,2.361752778,689,0.720339825,956493
DE,2018,2294,2.371865989,990,1.023603892,967171
DE,2019,2343,2.406127152,1041,1.069047531,973764
DE,2020,2727,2.763452705,1087,1.101530286,986809
FL,1960,,,,,2347536
FL,1961,,,,,3053598
FL,1962,,,,,3753605
FL,1963,,,,,3811968
FL,1964,,,,,3887067
FL,1965,,,,,3277033
FL,1966,,,,,4234429
FL,1967,,,,,4706988
FL,1968,,,,,4257952
FL,1969,,,,,4544001
FL,1970,,,,,4887710
FL,1971,11381,1.692458277,3896,0.579370657,6724538
FL,1972,13445,1.854291958,4784,0.659794178,7250746
FL,1973,14989,1.959785243,4092,0.535021764,7648287
FL,1974,16121,2.00398709,4771,0.593078742,8044463
FL,1975,17471,2.097587588,5851,0.702477533,8329092
FL,1976,17887,2.130643579,5465,0.650973733,8395116
FL,1977,17080,2.062091407,6354,0.767126979,8282853
FL,1978,18033,2.098447965,7414,0.8627457,8593494
